TransientID,CatalinaID,MagAvg,RaAvg,DecAvg
1302071210544131954,1121054037330,20.945,160.34344,21.50778
1102261350484104027,1135048005455,20.319000000000003,160.39075,34.12121
1501170010584116103,1001058022873,20.671,160.4503,-1.78941
1603311320504111122,1132050015195,21.631999999999998,160.45707,31.785259999999997
803101180554123953,1118055031567,21.136,160.48889,18.49127
1110281380464122093,1138046029538,19.43,160.52858,38.16278
1110281380464122093,2138118005809,19.679000000000002,160.52868,38.16281
1202191400454110288,1140045009749,19.622,160.59538,39.99033
1312111070574109654,1107057011702,20.622,160.69799,6.256069999999999
1312111070574109654,2105148020872,20.83,160.69822,6.25594
1605101010584124257,2101149011861,21.235,160.73541,1.6424
1002171210554127510,1121055029665,19.035999999999998,161.04744,21.2187
1411241400454118491,1140045025692,18.845,161.27978000000002,40.802820000000004
905161090574137297,2111147002800,22.476,161.34225,10.954410000000001
1302051070574141323,2108148012770,21.305999999999997,161.35075,8.08503
1101140180564116417,1018056025675,20.243,161.37756000000002,-18.85623
1101140180564116417,3019077022844,20.595,161.37763,-18.85626
1112291430434117574,1143043018749,19.834,161.37895,43.42733
1301061230534111716,1123053013464,20.08,161.41583,23.28315
1201231570324142982,1157032052542,14.220999999999998,161.49226000000002,59.07714
1006151090584119491,1109058031535,20.802,161.6467,9.9641
1006151090584119491,2110148005383,20.293,161.64654,9.96415
1602150120574130215,1012057038551,20.625999999999998,161.68888,-12.29042
1602150120574130215,3013079026824,21.033,161.68866,-12.29086
1412231010584107248,1101058010722,19.907,161.77868,0.49378999999999995
1412231010584107248,2100150011831,19.742,161.77863,0.49363
1502251150564130121,1115056043074,17.81,161.79557,16.08801
1511081570324114520,1157032020083,19.773,161.85043000000002,57.40993
1112271010584136372,2102150002810,21.831,161.92373,2.30408
1302111320504113079,1132050015314,20.588,161.96086,31.796329999999998
712061230544117838,1123054030820,21.124000000000002,162.08065,24.1209
1512021520374108315,1152037013684,13.584000000000001,162.23845,51.457390000000004
1302111070584120659,2107150009736,21.058000000000003,162.24125,6.865989999999999
1302111070584120659,2107150009675,22.694000000000003,162.24298000000002,6.86526
1601301520374108143,1152037013148,20.487,162.29987,51.44766
1212091210554119667,1121055027025,20.127,162.31022,21.095589999999998
911191210554118814,1121055027025,20.127,162.31022,21.095589999999998
1202251040584109286,2103150000852,20.961,162.41987,3.2917300000000003
1412301120574130875,1112057040846,20.59,162.42102,13.419039999999999
1412301120574130875,2113147010848,20.479,162.4209,13.41891
1201181150564107728,2114146009573,19.677,162.44305,14.49405
1601301320504111899,1132050017957,19.898,162.55548000000002,31.914540000000002
911081490394132519,1149039039364,19.827,162.60818,50.19254
1104291180564125364,1118056033032,20.614,162.60942,18.48251
1201011660254140001,1166025049236,18.28,162.84588,67.4249
1103051320504137801,1132050048062,21.320999999999998,163.00323999999998,33.33728
1004080070584127163,1007058038208,18.934,163.06356,-6.72387
1004080070584127163,3007081014782,19.028,163.06362,-6.724189999999999
1401291400454124767,1140045030603,19.766,163.139,41.07833
1206091490394141995,1149039046051,19.945999999999998,163.29157,50.566179999999996
1206091490394141995,1149040044494,20.415,163.29218999999998,50.5655
1206091490394141995,1149039046051,19.945999999999998,163.29157,50.566179999999996
1206091490394141995,1149040044494,20.415,163.29218999999998,50.5655
1206151180564122192,1118056033002,21.1,163.50122,18.47874
902021010594119961,2100152022709,19.913,163.53014,1.04306
801111180564103026,1118056003495,20.479,163.56559,17.0872
801111180564103026,2116146022468,19.631,163.56611999999998,17.08709
1303141350494127887,1135049037106,19.864,163.59112,35.62838
1212201040594136782,2104151017061,21.397,163.60945,5.03885
1604251070584119711,2107151012053,21.660999999999998,163.68586000000002,6.99305
1301051320514130360,1132051039346,19.32,163.75846,33.00053
1301171260534109021,1126053009398,21.664,163.76103999999998,25.897660000000002
1001151380474105682,1138047006477,20.131,163.77916000000002,36.995909999999995
1203131150574115737,2114148020862,21.342,163.87427,14.877170000000001
801301090584117826,1109058031152,18.032,163.95864,9.939160000000001
801301090584117826,2110150005154,17.404,163.95876,9.9391
1404271230544116424,1123054023825,20.934,163.98131999999998,23.76846
1504230070584101458,1007058002233,21.209,164.10284,-8.371839999999999
806251490404114182,1149040027968,16.987000000000002,164.2373,49.68866
1112291400464106575,1140046003952,19.632,164.2425,39.71075
1312311010594112568,1101059014853,19.979,164.25444,0.78179
1312311010594112568,2100152017341,20.403,164.2546,0.78178
1306051260534106546,1126053008529,21.641,164.34439,25.84637
1403251320514119833,1132051025283,20.89,164.47511,32.33746
1101111090594116852,1109059018641,14.594000000000001,164.48471999999998,9.38747
1101111090594116852,2109151019068,15.202,164.48457,9.38748
1601121290524101185,1129052001787,19.116,164.62448999999998,28.29625
810251070594102293,1107059003205,20.36,164.64616,5.785
810251070594102293,2105152008950,20.172,164.64632,5.785080000000001
1105031290524128495,1129052035987,20.488000000000003,164.66814,30.0489
1102101180574123330,1118057028053,20.423,164.68593,18.3587
1201181150574105414,1115057008409,20.34,164.84795,14.538429999999998
1201181150574105414,2114148011838,20.816999999999997,164.84816,14.53825
1304291120584117616,1112058026945,19.99,164.86873,12.62251
1501201380484131886,1138048044174,19.553,165.03185,38.89777
904181120584134509,1112058039224,17.66,165.06134,13.264370000000001
904181120584134509,2113149006943,19.14,165.06135,13.2645
911251150574137119,1115057039761,18.843,165.14068999999998,16.13556
1203211070594126778,2107152015884,21.886,165.16003,7.113980000000001
1302111320514122668,1132051025933,20.627,165.16285,32.36912
1003211320514111504,1132051013891,17.46,165.36434,31.747640000000004
1202011400464113207,1140046015553,20.316,165.39271000000002,40.33093
803120070594104825,1007059004830,21.246,165.48271,-8.22702
1603121290524117032,1129052024501,20.03,165.50045,29.45856
1203131070594106136,2105153011508,21.601999999999997,165.59776000000002,5.85424
1201011520384133265,1152038042250,19.723,165.70772,52.83708000000001
1412301120594110654,1112059013429,18.682000000000002,165.76477,11.97136
1412301120594110654,2112151002161,18.901,165.76462,11.97124
1404041180574118292,1118057023820,20.924,166.00274,18.146
712160040604111583,1004060016548,19.982,166.02748,-4.8594800000000005
712160040604111583,3005083011377,20.639,166.02761,-4.8594800000000005
1206191290534127278,1129053043029,20.294,166.06069,30.37722
1403261430444108115,1143044010977,19.937,166.19152,42.92138
1112291320514129026,1132051036660,21.386,166.19619,32.883179999999996
1204150090594144402,1009059060187,20.468,166.32535,-8.58106
1203270010604115428,1001060022535,18.535,166.33325,-1.8672799999999998
1203270010604115428,3001083001455,20.136,166.33358,-1.8675700000000002
905281070594139737,2108153015341,22.340999999999998,166.47045,8.13366
1404051260544121026,1126054029329,20.291,166.61611000000002,26.81257
1111221040604112067,1104060015293,21.569000000000003,166.74456999999998,3.57819
1111221040604112067,2103154009584,22.5,166.74333000000001,3.57772
1111221040604112067,2103154009625,20.906,166.74514,3.57838
1206111460424124541,1146042032960,20.767,166.79183999999998,46.940740000000005
1504181230554106868,1123055010058,20.622,166.79955,23.07901
1304111120594139528,2113151016910,22.061,166.80674,13.55993
1302110040604104918,1004060005049,17.662,166.82127,-5.4169
1302110040604104918,3005083006224,18.749000000000002,166.82102,-5.4168400000000005
1505201070594102990,1107059004441,19.004,166.86354,5.8441
1505201070594102990,2105154011119,19.304000000000002,166.86356,5.84417
1104010010604125847,1001060037441,20.109,166.89549,-1.19839
1104010010604125847,2001155028072,19.776,166.89552,-1.19851
1104010010604125847,3001083007369,21.357,166.895,-1.19854
1501180090594116708,3011082022390,19.98,167.15673999999999,-10.248560000000001
1112291380484132004,1138048038230,20.442,167.18957,38.60707
1105031290534135294,1129053044121,21.7,167.34698,30.440490000000004
1312311010604112737,1101060015552,20.146,167.36796,0.7520100000000001
1312311010604112737,2100155020187,21.511999999999997,167.36751,0.75162
1312311010604112737,2100155020260,20.706999999999997,167.36851000000001,0.75189
812041260544128122,1126054041751,21.385,167.38762,27.41116
1304161260544128382,1126054037247,21.704,167.40263000000002,27.19547
1305021290534103755,1129053004309,20.704,167.47971,28.45034
1605031180584104729,1118058006377,21.668000000000003,167.48129,17.26269
1602071090604104230,1109060004970,20.528000000000002,167.52588,8.720460000000001
1602071090604104230,2109154001636,20.444000000000003,167.52583,8.720310000000001
904300040604104004,1004060005722,19.944000000000003,167.57873999999998,-5.37169
1302181230554144044,1123055051529,20.133,167.57972,25.09901
1012111230554117718,1123055022913,19.815,167.58426,23.69674
1201231350504110090,1135050012825,20.674,167.89108000000002,34.474509999999995
1201231290534138174,1129053046071,19.815,167.96886999999998,30.530790000000003
1102101180584102011,1118058002084,21.105,168.01447,17.03293
1305161010604106599,2100156012243,21.805999999999997,168.14966,0.47063
1301181290534132162,1129053042223,20.506,168.45557,30.33817
1103141290534131906,1129053050085,20.233,168.51418999999999,30.73106
1002151290534125081,2129137009482,20.857,168.59433,29.71448
1212080010604101425,1001060001168,18.77,168.66521,-2.7919400000000003
1312310070604113418,1007060015552,20.017,168.75085,-7.670889999999999
1312310070604113418,3007084003791,20.472,168.75118999999998,-7.67081
1405051380494117065,1138049028781,20.84,168.79778000000002,38.1293
1102100070604134362,1007060041893,20.22,168.81662,-6.39884
1102100070604134362,3007084015664,20.796,168.81663999999998,-6.39924
1101290010614120965,1001061023422,21.191999999999997,169.04013,-1.67563
1101290010614120965,2001157013084,20.551,169.04005,-1.6754099999999998
1101281260554137473,1126055042790,20.095,169.18032,27.572190000000003
803300120604125069,3013083023704,21.413,169.20526999999998,-12.47456
1504211400474130711,1140047045123,21.389,169.21528,41.85438
1402271010614118428,2101157003854,20.99,169.21874,1.2434399999999999
1106070010614108286,1001061014821,20.114,169.27277,-2.10458
1106070010614108286,2001157002055,20.483,169.27309,-2.1046099999999996
1401231350504132269,1135050049805,19.915,169.32802,36.1733
1201230010614128703,2001157022947,21.765,169.49545,-1.2912299999999999
1311121010614107962,1101061010171,19.289,169.52247,0.49357
1311121010614107962,2100157010771,19.473,169.52268,0.49357
1006050040614118156,1004061026477,18.777,169.55178999999998,-4.22335
1006050040614118156,3005085013916,19.794,169.55195,-4.2237599999999995
1602271260554117464,1126055032068,20.158,169.94413,27.005340000000004
1302071150594109346,2114153013191,21.57,169.94638,14.6267
1103250010614139940,1001061049578,19.952,169.96256,-0.36174
1103250010614139940,2000158017942,19.843,169.96257,-0.36185
1104041070604115635,1107060019615,21.291999999999998,169.97156999999999,6.68704
1104041070604115635,2107157004445,20.58,169.97185,6.68732
1402101660274120416,1166027031288,20.894000000000002,170.01179,66.60896
1402101660274120416,1166026035560,20.171,170.01397,66.60903
1402101660274120416,1166027031288,20.894000000000002,170.01179,66.60896
1402101660274120416,1166026035560,20.171,170.01397,66.60903
1202211520394112056,1152039016683,21.041,170.2182,51.5422
1103010120604118515,1012060020091,20.182000000000002,170.29966000000002,-13.145320000000002
1103010120604118515,3013083014335,20.730999999999998,170.29968,-13.14543
1302071180594109478,1118059010130,19.747,170.30631,17.408929999999998
1301071180594108991,1118059010130,19.747,170.30631,17.408929999999998
905011350514106588,1135051010091,17.895,170.35371,34.33951
1304140040614129121,1004061039467,19.178,170.37874,-3.5175300000000003
1304140040614129121,3003085004268,20.375999999999998,170.37872,-3.51765
1303011290544123165,1129054039899,18.817,170.39631,30.381840000000004
801180120604112518,1012060018699,16.197,170.45415,-13.21924
801180120604112518,3013083013430,16.796,170.45338999999998,-13.21935
1104081230564126079,1123056037642,19.771,170.4781,24.405160000000002
1602150040614118878,1004061024452,19.394000000000002,170.50291,-4.33271
1602150040614118878,2004158024893,19.236,170.50295,-4.33275
1602150040614118878,3005085014879,20.124000000000002,170.50265,-4.33311
1004041090614113948,2109156019540,22.177,170.51928999999998,9.445730000000001
1312131120604119638,2112155017145,21.807,170.65596000000002,12.49169
1006030090614101504,1009061002572,20.424,170.72188,-11.17723
1411201090614109024,1109061010282,18.955,170.78181,9.0282
1411201090614109024,2109157007950,19.011,170.78194,9.02816
1501171090614108171,1109061010282,18.955,170.78181,9.0282
1501171090614108171,2109157007950,19.011,170.78194,9.02816
901251090614128796,2110156015097,21.526,170.82003999999998,10.294880000000001
1301200010614127750,1001061033635,18.772000000000002,170.82076999999998,-1.18135
1301200010614127750,2001158022982,19.191,170.82061000000002,-1.18147
1301200010614127750,2001159022857,18.992,170.82064,-1.18136
1301200010614127750,2001158022982,19.191,170.82061000000002,-1.18147
1301200010614127750,2001159022857,18.992,170.82064,-1.18136
1603140040614113414,1004061017656,19.335,170.8377,-4.71096
1603140040614113414,2004158017638,19.593,170.83781000000002,-4.7111
1603140040614113414,3005085012053,21.125999999999998,170.83728,-4.71128
906021430464112346,1143046019921,19.665,170.88336999999999,43.28824
1301130210584145069,1021058053436,20.313,170.88947,-20.33681
1301130210584145069,3021080027789,21.680999999999997,170.88914,-20.337220000000002
1301200040614105139,1004061005260,19.505,170.93743,-5.38173
1301200040614105139,2004158000995,19.148,170.93742,-5.38167
1301200040614105139,3005085006151,20.392,170.93696,-5.38189
901021230574116817,1123057021006,20.099,171.0113,23.61288
1206181230574113049,1123057021006,20.099,171.0113,23.61288
1603311320534109674,1132053013186,21.701999999999998,171.05,31.730109999999996
802080010614122524,2001159023073,20.326,171.09261,-1.18313
1302141180594119560,1118059020168,21.666999999999998,171.26514,17.934160000000002
1102261230574109109,1123057012048,19.076,171.2908,23.17674
1502261070614131896,2108158011952,21.59,171.32997,8.23846
1302171350514111922,1135051014305,21.142,171.37506000000002,34.56861
1212101150604109404,1115060012002,21.113000000000003,171.56128999999999,14.67711
1212101150604109404,2114154013593,21.241,171.56149,14.6775
1301061090614105661,2109157002736,22.213,171.58102,8.78077
1602131350514123915,1135051034503,21.646,171.59686000000002,35.48449
802270090614112866,1009061025377,18.755,171.64148,-10.036019999999999
802270090614112866,3009085000731,19.614,171.64185,-10.03537
1204111070614124392,2107158014331,21.252,171.70609,7.09515
1103010180594116127,1018059020413,17.637999999999998,171.76848999999999,-18.95491
1103010180594116127,3019082019739,17.715999999999998,171.76866,-18.95487
1002171350514109348,1135051008714,21.724,171.80562,34.297940000000004
902221290544111664,1129054013653,21.712,171.81067,28.98842
1012110040624115724,1004062019802,21.17,171.87286,-4.62169
1102250070614142432,1007061058174,20.919,171.9527,-5.71014
1104041090614125536,1109061031126,21.583000000000002,171.98037,10.09723
1104041090614125536,2110157011090,21.395,171.98073,10.09699
1111171350514136075,1135051053965,18.906,171.99692,36.34105
1302141230574122584,1123057025124,20.781,172.09046,23.79104
1202191350514141588,1135051046412,19.392,172.29638,36.00571
1202191380504109013,1138050008593,18.53,172.30938,37.05494
1303011320534129196,1132053054723,18.694000000000003,172.5937,33.83334
1302141150604114861,1115060016444,20.355999999999998,172.5996,14.888129999999999
1302141150604114861,2114155017044,20.905,172.59996,14.888010000000001
802271120614120311,2113156004121,21.016,172.64186999999998,13.15145
1305311120614125964,1112061038702,20.588,172.68616,13.13665
1305311120614125964,2113156003849,20.765,172.68626,13.13657
1201250150604137052,3015084017165,12.988,172.78588,-14.95951
1004191430464114479,1143046021735,14.985999999999999,172.84377,43.37627
1504241150604117893,1115060028025,20.635,172.95353,15.448139999999999
1305120040624108145,1004062008974,19.823,173.12852,-5.179869999999999
1305120040624108145,3005087008520,20.967,173.12913999999998,-5.17983
1305021260564136026,1126056046744,20.774,173.13678000000002,27.6991
1101161290554104456,2128142008203,21.837,173.19012,28.511059999999997
1102101210594136098,1121059050445,21.689,173.24393999999998,22.047539999999998
1605261070624105685,2105160017466,21.799,173.29746,6.04663
1206181230574132946,1123057052159,20.154,173.3149,25.037470000000003
1412011400484106488,1140048009287,21.166999999999998,173.37956,39.94505
1103300040624122348,1004062025089,19.428,173.38948,-4.3508
1103300040624122348,3005087019341,20.076,173.38976,-4.35121
1412231010624110017,2100161017179,22.34,173.42314,0.7258100000000001
1412231010624110017,2100161017221,21.191,173.42452,0.72545
1502191260564107063,1126056009846,20.609,173.42521000000002,25.868129999999997
1305141070624108774,2105160021635,22.364,173.45837,6.20585
1305311070624107111,1107062009099,19.822,173.53265,6.09109
1305311070624107111,2105160018671,20.141,173.53288999999998,6.09103
1202220040624132417,1004062032391,19.92,173.58777,-3.96424
1301051230574132403,1123057045703,19.63,173.5964,24.74393
1603131120614106104,1112061008608,20.206,173.61604,11.6984
1603131120614106104,2111158024247,20.14,173.61611000000002,11.698319999999999
1301191180604110642,1118060014874,19.899,173.63347,17.62942
1301191180604110642,2117154006109,20.836,173.63357,17.62953
1202181210594123955,1121059032602,20.345,173.68946,21.24286
1304111120614116422,1112061018448,20.892,173.78345,12.1639
1304111120614116422,2112158006092,20.795,173.78336000000002,12.16393
1312281120614137047,1112061048032,19.666,173.80208000000002,13.61178
1312281120614137047,2113157015305,20.004,173.8023,13.611870000000001
1504101290554127297,1129055037586,19.891,173.80872,30.168290000000002
1504101290554127297,2129141014603,20.953000000000003,173.80879,30.168229999999998
1404281600324121207,1160032032886,19.472,174.07261,60.786359999999995
903211430464155479,1143046056857,21.346,174.24073,45.014140000000005
903211430464155479,1143047056288,21.369,174.24187,45.01359
903211430464155479,1143046056857,21.346,174.24073,45.014140000000005
903211430464155479,1143047056288,21.369,174.24187,45.01359
1111281150614125119,1115061029130,19.402,174.2703,15.47066
1005111520404109745,1152040017491,19.771,174.28605,51.580940000000005
903281230584118354,1123058020243,21.413,174.34938,23.54412
1102261320544131285,1132054034902,21.688000000000002,174.35525,32.82241
1301201010634112008,1101063014485,20.726,174.46276,0.7046899999999999
1301201010634112008,2100162017608,21.143,174.46242,0.70491
1003121090624137609,1109062049965,21.024,174.48641,10.89352
1003121090624137609,2111159001896,20.588,174.4864,10.89369
1502081400484121702,1140048036962,18.924,174.55088,41.23153
1502081400484121702,1140049034426,19.042,174.55125,41.23138
1502081400484121702,1140048036962,18.924,174.55088,41.23153
1502081400484121702,1140049034426,19.042,174.55125,41.23138
1104041040634118576,1104063023846,21.531,174.58061,4.00931
1104041040634118576,2103161019899,21.239,174.5809,4.00932
1104041040634118576,2103162020724,21.165,174.5809,4.00938
1104041040634118576,2103161019899,21.239,174.5809,4.00932
1104041040634118576,2103162020724,21.165,174.5809,4.00938
1602071090624132245,1109062045789,20.406,174.58538000000001,10.68975
1602071090624132245,2110160025562,20.565,174.58493,10.68998
1402111460444111823,1146044016735,19.048,174.64878000000002,46.14273
1501231460444109882,1146044011098,21.694000000000003,174.71128000000002,45.815979999999996
1002151230584131256,1123058039221,21.715,174.89293,24.44238
1403201070624106775,2105161021179,19.409000000000002,174.90051,6.16289
811171460444111078,1146044013767,19.355,174.96096,45.97183
1104051180604124984,1118060029824,20.575,175.08358,18.32281
1403281260574122926,1126057029991,21.101,175.2766,26.896959999999996
1403250120624130314,1012062037490,18.895,175.34434,-12.39958
1403250120624130314,3013086024395,19.528,175.34437,-12.39979
1204011230584135800,1123058053485,15.052999999999999,175.53142,25.098779999999998
1403300230584137397,1023058046110,19.549,175.59428,-23.1148
1403300230584137397,3023081018336,20.488000000000003,175.59372,-23.11519
1203251150614137172,1115061047214,19.435,175.62303,16.32977
1606061120624122054,1112062033026,19.941,175.72742,12.89981
1606061120624122054,2112160023333,20.108,175.72741000000002,12.89976
1203211120624119057,1112062022652,20.592,175.77668,12.37687
1203211120624119057,2112160011048,20.733,175.77702,12.3768
1501241180614140311,1118061050580,18.917,175.78804,19.441329999999997
1405031120624206882,1112062009751,20.436,175.80361000000002,11.74657
1405031120624206882,2111160024609,20.374000000000002,175.8037,11.746739999999999
1302141120624107766,1112062007621,20.325,176.17036000000002,11.64954
1302141120624107766,2111161022729,20.070999999999998,176.17046000000002,11.64966
1303150210604138443,1021060051200,20.766,176.18656000000001,-20.52819
1303150210604138443,3021083027535,22.084,176.18696,-20.52852
1203211120624103836,1112062003322,20.721999999999998,176.2252,11.440999999999999
1203211120624103836,2111161016864,20.998,176.22537,11.4412
1004050040634107943,1004063011643,18.169,176.23264,-5.0778300000000005
1004050040634107943,2004163008322,17.736,176.23273999999998,-5.07803
1004050040634107943,3005088008940,18.773,176.23269,-5.078069999999999
1503230180614132638,3017085004074,19.288,176.23298,-17.94352
1405301010634116353,1101063024241,18.73,176.29306,1.18234
1405301010634116353,2101164002882,18.624000000000002,176.29321000000002,1.18216
1004060210604138682,1021060055879,20.334,176.322,-20.327479999999998
1005100040634116249,1004063025317,15.419,176.33818,-4.434830000000001
1005100040634116249,2004163023398,15.837,176.33823999999998,-4.43499
1005100040634116249,3005088015854,16.848,176.3381,-4.43518
1202251090634107419,1109063006257,20.487,176.42393,8.7663
1202251090634107419,2109162002907,19.919,176.42386000000002,8.76652
1505111040634131635,2104163020827,22.741,176.48105,5.04552
1601310040634120800,2003163004742,16.882,176.49995,-4.136880000000001
1601310040634120800,3005088017276,18.503,176.49951000000001,-4.13711
1202181120624121569,2112160018359,20.877,176.53423,12.680639999999999
1304011070634119906,1107063024203,18.944000000000003,176.73896000000002,6.93245
1304011070634119906,2107163011416,19.432000000000002,176.73949,6.9325600000000005
1105031400494106710,1140049009621,17.889,176.74285,39.976290000000006
1202270180614102583,1018061004318,19.558,176.75973,-19.55804
1202270180614102583,3019084012826,20.63,176.75983,-19.55798
1303051010634119957,1101063025765,21.000999999999998,176.83145,1.26395
1303051010634119957,2101164005114,20.433,176.83153000000001,1.2638
1201041460454138916,1146045049646,13.107000000000001,176.8391,47.76518
1201231010634150043,1101063055300,21.189,176.86236,2.7237
1201231010634150043,2102164014890,20.826999999999998,176.86231,2.72341
1502180150614107822,1015061010045,20.223,176.88291,-16.45413
1502180150614107822,3017085029046,20.959,176.88263,-16.45413
1501231320554114742,1132055020016,21.133000000000003,176.88814,32.02815
1203171040634108482,2103164001737,21.399,176.9344,3.29848
1304151550384115667,1155038017428,19.784000000000002,177.00893,54.57793
1401071010634128518,1101063034923,19.955,177.02804,1.71524
1401071010634128518,2101164017210,19.904,177.02822,1.71498
1202251230594123343,1123059025690,19.035999999999998,177.19183,23.71734
1504301520404124884,1152040048912,13.015999999999998,177.19443,53.08562
1105061460454102381,1146045004035,20.469,177.19593,45.37944
1205201460454101969,1146045004035,20.469,177.19593,45.37944
1402271090634101850,1109063002389,20.576999999999998,177.37108999999998,8.5752
1402271090634101850,2108163023249,21.101999999999997,177.37149,8.57496
1412241090634108769,1109063012015,19.067999999999998,177.50607,9.03738
1412241090634108769,2109163009923,19.399,177.5061,9.03733
1201261230594143565,1123059054354,20.203,177.52721,25.05177
1003161230594124017,1123059033344,19.049,177.52826000000002,24.06653
1605031230594100807,1123059001034,21.151,177.61844,22.61301
1505101210604118502,1121060027293,20.445,177.64786,21.04184
1503281040644128673,2104164011529,21.866,177.67789,4.79708
1103041070634134344,1107063045396,21.017,177.68595,8.030330000000001
1103041070634134344,2108163010133,20.438,177.68601,8.03032
1605281010644131002,1101064048384,17.758,177.7265,2.30705
1605281010644131002,2102165004154,17.754,177.72628999999998,2.30735
1002141070634135098,2108163008999,19.584,177.76547,7.980289999999999
1606161090634117514,1109063030896,18.555999999999997,177.82211999999998,9.97405
1606161090634117514,2110162005281,18.875999999999998,177.82196000000002,9.973989999999999
1606161090634117514,2110163005421,19.072,177.8221,9.973939999999999
1606161090634117514,2110162005281,18.875999999999998,177.82196000000002,9.973989999999999
1606161090634117514,2110163005421,19.072,177.8221,9.973939999999999
1302140040644124305,1004064027387,20.439,177.98955,-4.37619
1302140040644124305,2004165026224,20.312,177.98965,-4.37645
1203131070634111916,1107063010621,20.325,178.03275,6.1976
1203131070634111916,2105164021540,20.107,178.03286,6.19754
802291290564121097,1129056041027,20.422,178.05871000000002,30.177120000000002
1201230010644109131,1001064011520,20.945999999999998,178.12982,-2.27737
1201230010644109131,2002165027624,20.461,178.12985,-2.2774900000000002
1303150180614114284,1018061015787,19.408,178.21831,-18.98933
1303150180614114284,3019085040235,20.664,178.21833999999998,-18.98929
1206121210604127753,1121060041497,20.921999999999997,178.23892,21.71375
1304111090634120338,1109063023615,20.724,178.31771,9.61169
1304111090634120338,2109163023672,21.388,178.31776000000002,9.61177
802011320554107996,1132055018815,20.915,178.37601999999998,31.97682
1203160260584151559,1026058051234,18.736,178.41013,-25.90363
1203160260584151559,3025081006552,19.577,178.41013999999998,-25.90345
1102101180614106992,1118061009467,21.052,178.44895,17.39723
1205211040644123308,1104064036514,19.678,178.4585,4.55708
1205211040644123308,2104165004937,19.930999999999997,178.45857,4.55704
1104121040644116540,2103165018372,20.875,178.56599,3.93781
1504131460454108515,1146045011191,21.338,178.64908,45.79025
1106121120634119163,1112063030455,20.047,178.71553,12.68977
1112291260584131842,1126058041537,21.15,178.73266999999998,27.372709999999998
1605031230594104988,1123059007238,20.256,178.74919,22.92001
1303031120634108415,1112063011852,20.354,178.97632,11.83778
1303031120634108415,2111163026680,19.949,178.9764,11.83793
1102120070644118081,1007064022991,19.778,179.11075,-7.36415
1102120070644118081,3007089007964,20.659000000000002,179.11084,-7.3644
1404060230594136592,1023059050188,19.207,179.1779,-23.02104
1404060230594136592,3023083020477,19.813,179.17795,-23.02124
1005121230594128285,1123059047301,20.299,179.39486000000002,24.70755
1305021320554137855,1132055052042,19.136,179.40673999999999,33.541270000000004
1201261350534144397,1135053052501,19.179000000000002,179.5714,36.353
1003211150624122202,1115062025636,17.737000000000002,179.58635,15.336789999999999
1101160070644123338,1007064031748,18.671,179.76635,-6.977810000000001
1101160070644123338,3007089012519,19.268,179.7661,-6.978269999999999
1005170210614102666,3023083029937,19.235,179.79637,-22.47735
1312310090644126966,1009064031894,20.909000000000002,179.80282,-9.68101
1312310090644126966,3009089005121,21.021,179.80308,-9.681000000000001
1201261350544143066,1135054051381,20.474,180.09894,36.31021
1102050150634124006,1015063030814,18.438,180.22056,-15.439079999999999
1102050150634124006,3015088013443,18.91,180.22108,-15.438770000000002
1302161040654110952,1104065012826,20.289,180.30684,3.43557
1302161040654110952,2103167006828,19.917,180.30704,3.43555
1203211150634107384,1115063008946,19.488,180.43438,14.5268
1202251150634109184,1115063008946,19.488,180.43438,14.5268
1204160090644123128,1009064026299,20.294,180.66491000000002,-9.9596
1001081010654134912,1101065051036,17.658,180.69576,2.40083
1001081010654134912,2102168006645,17.697,180.69565,2.401
1301091150634114188,1115063014324,20.432000000000002,180.74517,14.77735
1401260010654128388,2000168001537,22.096999999999998,180.7784,-1.02568
1201210070644128573,1007064028584,21.443,180.95661,-7.10617
1403121120644122367,1112064033896,20.881999999999998,181.20593,12.842039999999999
1302141010654143860,2102168006353,20.963,181.41468999999998,2.40481
1412301040654135134,1104065048541,20.709,181.43483,5.1493400000000005
1412301040654135134,2104168021672,20.545,181.43504,5.14962
1411301070654118078,1107065021195,20.668000000000003,181.45671000000002,6.75063
1411301070654118078,2107167005766,20.951999999999998,181.45731999999998,6.751110000000001
1202020040654134554,1004065046249,19.905,181.58271000000002,-3.4772
1202020040654134554,2003168021863,19.819000000000003,181.58283,-3.4773199999999997
1103240040654148326,1004065055913,20.924,181.65506000000002,-3.01301
1103240040654148326,2002169005825,20.484,181.65506000000002,-3.0131799999999997
904030010654104833,1001065005796,20.951,181.81398000000002,-2.5584700000000002
904030010654104833,2002169018019,20.309,181.81427,-2.5581400000000003
1301051230604112006,1123060016536,21.706999999999997,182.01582,23.3783
1603271180634114884,1118063027539,19.124000000000002,182.16509,18.29131
1203040180634119296,1018063022437,18.764,182.19175,-18.60643
1601311150634130122,1115063048469,19.983,182.23293,16.42057
904030040654103288,2005168026802,21.459,182.25438,-5.48568
805061180634116217,1118063024796,18.74,182.46562,18.16859
1603180040654138685,1004065056354,21.497,182.52178,-2.9289099999999997
1603180040654138685,2002169008083,20.691,182.52225,-2.9288
1304061150634123862,1115063029333,20.445,182.74818,15.464260000000001
1601171490444219024,1149044023091,19.469,182.78582,49.336890000000004
1102050090654144864,1009065051076,18.070999999999998,182.82968,-8.66591
1102050090654144864,3009090013905,19.117,182.82945,-8.66607
1105041380534110947,1138053015026,20.332,182.84933,37.43222
