Class,ObsCount,amplitude,beyond1st,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,kurtosis,max_slope,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,pair_slope_trend_last_30,percent_amplitude,percent_difference_flux_percentile,poly1_t1,poly2_t1,poly2_t2,poly3_t1,poly3_t2,poly3_t3,poly4_t1,poly4_t2,poly4_t3,poly4_t4,skew,small_kurtosis,std,stetson_j,stetson_k
SN,13,1.3097999999999992,0.23076923076923078,0.02195767661002592,0.05946090662274903,0.098622414766046,0.6737040797362115,0.8128953123183164,2.9802482439619946,5.604068160822103,0.4366130177514803,0.3076923076923077,0.6153846153846154,0.26666666666666666,5.57203700287093,4.368188302361792,-0.0017556821037920181,0.015891986144280057,2.041815453035055e-05,-0.03767387373001864,0.0003374124433450713,3.965301232919543e-07,350.4636813144812,-4.294532301159039,0.014802851876290756,2.083171045156646e-05,1.3444255359281925,-3.9272727272727272,0.6752701330312944,0.4899698328343574,0.7007519370195989
SN?,12,0.5900499999999997,0.5,0.1324259553519487,0.39861987095592466,0.7585010685741278,0.886303539759664,0.9769025593638638,-1.6148911270070796,3.7914702272852256,0.37819166666666665,0.0,0.3333333333333333,0.13333333333333333,3.0290147535176533,2.999113968723061,-0.0003318142442166646,-0.0003167633199972786,1.0579523200857605e-07,0.0004953753429849476,1.2858410699342207e-07,-1.2621367290182215e-09,0.000686207473652085,3.118811501201486e-06,-1.6653045500858258e-09,-3.2292063040920835e-12,-0.08438099380647306,-4.033333333333333,0.449633515664803,0.15734875318688185,0.847061972321124
AGN,59,0.9655000000000005,0.288135593220339,0.2481454516970145,0.4781868872270722,0.5577406384989215,0.6551826604023473,0.8778470838030873,-0.8420922535093802,7.86771736173669,0.415168457339846,0.06779661016949153,0.4915254237288136,0.4666666666666667,4.776968506969293,2.1237745516603934,2.3671525336172825e-05,-0.0006958487400115425,7.917330806303216e-07,-0.0033334468502238803,3.064858452202174e-08,2.0183188789629915e-09,0.0055120989637258725,-6.873950791149158e-06,-9.684538955634149e-09,7.711805174979564e-12,0.4058056328324882,-3.161654135338346,0.4825936848268084,0.9827940749960046,0.8533296256407717
AGN,8,0.6577000000000002,0.375,0.07213546281303285,0.1309150000525992,0.21779097364939498,0.3355730272391431,0.6694121039571731,0.5089618815793342,2.113577247751073,0.29305937500000034,0.25,0.5,0.13333333333333333,3.585119895699075,2.5530167995331827,0.00025932382120535724,0.00018574998152496146,4.810984621944346e-07,0.00018428176351501028,4.806824642646453e-07,1.660372762933291e-12,-0.00026115996755842353,2.469524636126219e-06,6.685743087699911e-10,-1.5756044434838906e-12,-0.29468336640621823,-4.9,0.4032577461393995,0.2929685036167177,0.7645713881920388
SN,5,1.4286499999999993,0.2,0.08636855825875954,0.15114497695282905,0.2159213956468987,0.5099508722793115,0.8039803489117249,4.877187487975377,1.1474722238271162,0.8666719999999991,0.2,0.4,0.06666666666666667,0.9977848660158628,0.509452452886001,0.004172081481800575,-4.906883757611574,0.012608756090433689,180754.7636425786,397.8012306650594,-1.531936840190858,8104124909.490529,51070271.79592137,43704.42111219204,-336.63515828318293,2.20056078592117,-8.0,1.2150372533383487,2.61120291450901,0.9814367320571642
SN?,5,0.8496499999999987,0.2,0.20359293683669433,0.3562876394642152,0.508982342091736,0.6931139638073349,0.8772455855229341,3.538236546371481,2.2444575383831884,0.4770399999999995,0.2,0.6,0.1,0.9676257288365764,0.5413865221963134,0.0009998268593549126,14.8802680541074,-0.01663218833485862,1444983.1658786938,1384.4399218722738,-2.32133820956668,1391384.3838097565,1237.3833177313531,-2.3761285103641283,0.00018374485649651738,1.8624200793209298,-8.0,0.6921790700389595,1.1875633932924214,0.8729004726104641
Var/SN,5,0.9458000000000002,0.4,0.20710868768249172,0.3624402034443607,0.5177717192062296,0.6986073245038934,0.8794429298015575,-2.2455570601130033,6.096458865966671,0.6432720000000003,0.2,0.4,0.06666666666666667,6.0892452356339835,5.356616133483461,-0.0009409090030363478,-0.0020818112289238988,-2.0250718325049225e-06,3.116205046014791,-0.008446016586427622,-1.0387809357073787e-05,-547126.7784680548,8099.828815283016,-5.220861034336263,-0.012845306543658735,0.12078957073545171,-8.0,0.8027867325759687,0.3112967125199255,0.8585008801723797
SN,13,1.1505500000000008,0.38461538461538464,0.1722911238500094,0.6213174190307947,0.688310490250207,0.8141997037207861,0.9468227444298996,-1.8786655211410603,2.0949816256068488,0.8692248520710055,0.3076923076923077,0.6153846153846154,0.26666666666666666,0.9911895112699198,0.7069147198901711,-0.0007376015702782634,0.0012159344789972014,1.4708858907362491e-06,0.015706863702137815,3.136345115633677e-05,1.1180030143294287e-08,-0.16424185366911132,0.00013605527837460315,3.8848507260325424e-07,1.4470222192798732e-10,0.560248971796158,-3.9272727272727272,0.9396823270495358,2.636878539654223,0.9674972975574277
SN?,5,0.6534999999999993,0.2,0.04877652450463089,0.08535891788310424,0.12194131126157749,0.4512133195384858,0.7804853278153945,4.532466984116134,1.2829897657107068,0.37340799999999985,0.4,0.6,0.1,0.9264809307928431,0.3982373764693477,0.0006640794308722254,-1.6081617702760913,0.0015259642520068777,251326.11980697443,204.329968081807,-0.2907069864738824,242002.82150752388,182.62460035819265,-0.2975690564381156,1.9526888884018e-05,2.0888988549276433,-8.0,0.52863933546417,0.7637957965145236,0.9082565765017173
SN/CV,16,0.8355000000000015,0.1875,0.31101438014196076,0.4624867286552059,0.5444028757398247,0.6861923610018776,0.910256942927488,0.20153621472038896,3.964152393641492,0.3900187500000001,0.125,0.4375,0.23333333333333334,3.0684709442830096,2.4286466984020127,0.04798116270554405,0.043828366353989276,0.001326214960657463,0.07875557858384408,0.0020921150419162776,-0.0002695233786094663,1.5055683272997964,0.685735739709709,-0.0002669991772763927,-0.0043397701748815005,0.9804369496727204,-3.708791208791209,0.51908869340894,1.626802272433479,0.8244552937122974
SN/Var?,7,0.6421500000000009,0.42857142857142855,0.16364136185484743,0.2766350785329577,0.31173035750686323,0.34682563648076864,0.7217393336809923,-0.7987792387055892,5.74808903760726,0.3797265306122455,0.14285714285714285,0.2857142857142857,0.06666666666666667,2.826484865951085,2.042053500947345,0.0002853216229241535,-0.02910813422544515,3.9121457737780385e-05,-547.3084912941359,-1.3055834338368772,0.002182636123927353,-99354.21186622285,-580.1144044136836,-0.764870720540599,0.0017050646823289584,-0.22101036336954752,-5.4,0.46503816126052705,-0.29178726610328626,0.804135506831209
AGN?,5,0.9495999999999984,0.6,0.05867152646700575,0.10267517131726009,0.14667881616751438,0.46667426010469637,0.786669704041879,0.07633072423778842,0.000928863237609463,0.6312239999999989,0.2,0.2,0.03333333333333333,28.362971257566954,23.265784503074325,-0.0011769522949201855,-0.0011332173747400321,2.492899119354001e-06,0.020311824570002728,2.6933360750683257e-05,-8.986650248525712e-08,0.007482678308835348,5.769242567675634e-05,-2.4271970165510884e-08,-1.543808486323289e-10,-1.029434063127823,-8.0,0.8039405556382874,-1.1159700119584561,0.7051050245677376
AGN,263,2.0786999999999995,0.2509505703422053,0.11772512547947737,0.21114730093359557,0.34804024747350604,0.5040427114192816,0.6580107746225358,18.309734632334447,14.950915282900528,0.2737765646460119,0.11026615969581749,0.5057034220532319,0.5,1793.320421716837,2.6580637231263706,-0.00019862474488949012,-0.0001968660668614807,2.34108925293548e-08,-0.00024292006598929607,2.81600733940519e-08,3.037078716464786e-11,-0.0002272734885726931,3.5245202351903806e-07,7.934938456374304e-12,-1.5426587600756347e-13,-2.2758234074813735,-3.034659593280283,0.3840771185575215,0.7816201295318695,0.4496762934497717
SN,21,1.4122000000000021,0.23809523809523808,0.18385071079741053,0.5805630428481502,0.7966472084044062,0.910145409210888,0.9963944609026605,-0.3950725523948271,2.759566742934263,0.7546698412698432,0.09523809523809523,0.38095238095238093,0.26666666666666666,5.136206975096903,2.8627802301149576,-0.0007119698997843134,-0.0020166329579236,-7.648604898634252e-07,-0.0026367294790073104,-2.84240033780906e-06,-7.103950145927881e-10,-0.0015348179398987731,-4.4395481188654244e-06,-3.338577299626665e-09,-7.506064491956465e-13,0.9967547898745691,-3.508771929824561,0.9376261379015581,3.2874049153176275,0.8562675154287718
CV/SN,25,3.4254499999999997,0.76,1.1130413599729576e-05,0.0022153311939738063,0.012289749743551731,0.015658480269769064,0.9663492676653521,-0.8738024205667902,2.9993852751228283,1.9930707200000013,0.12,0.64,0.5333333333333333,83463.15482773275,82005.47831901278,-0.0014610195455189844,0.00019009189071606027,1.174901909970126e-06,0.002137590325101942,8.808922350882072e-06,3.399998477473499e-09,0.0034113801495737448,8.333751587997521e-06,6.021309472778116e-10,-1.1146228799689133e-12,-0.7639927876034402,-3.4150197628458496,2.3246110146144163,17.596937859654645,0.6360452583063959
SN,11,1.1327499999999997,0.2727272727272727,0.15098541327266804,0.40308871826652776,0.6069401835317524,0.7941404262938919,0.9962900637784969,-1.2733876672295477,6.3370247753521385,0.688195041322314,0.09090909090909091,0.45454545454545453,0.16666666666666666,4.470159628939711,4.46010176117866,0.0007769695659885451,0.0004311851388729764,1.3678028226542425e-06,0.005696524113228461,1.9764283980357826e-06,-1.8460984244112735e-08,0.02155221694114428,-0.00016943276608311677,-1.0831074952418803e-07,5.122933996527211e-10,0.4623686734561214,-4.166666666666667,0.8255147925550892,0.3785482963813119,0.8458126673384537
SN,14,0.9964499999999994,0.21428571428571427,0.12337627553055408,0.4127467452196338,0.5417414196785868,0.7621998662242399,0.914490608637443,2.150061714101252,1.428038808629419,0.39447142857142864,0.0,0.42857142857142855,0.2,2.5393798846608884,2.3544169455145694,-0.0003335391947797233,-0.0005707519568682052,-2.675147448435137e-07,-0.0006456368858088389,-8.368046593182491e-08,1.180775487641704e-10,-0.0012053066359949407,7.61998104342057e-08,1.22601631283675e-09,4.752320759993927e-13,1.2985163869436693,-3.840909090909091,0.5449469654607088,0.5538480397539389,0.821443220313785
SN,19,0.8431999999999995,0.2631578947368421,0.20011584152705525,0.3163563920236884,0.562025959268131,0.7163797230670709,0.8724216415255263,-0.8191514096589625,4.0517985164295585,0.40912354570637083,0.05263157894736842,0.5789473684210527,0.36666666666666664,3.0550853544838104,1.8997730575108958,0.022413790432254062,0.02252825146788563,-2.415912539132577e-05,0.027343963559690567,1.91456079605291e-05,-8.21128708201572e-06,0.033382856992544646,-0.0008909686545214796,-2.2188849832296157e-05,1.1730416633318566e-06,0.43971706127042953,-3.573529411764706,0.4909124569710535,2.822739998879004,0.8682677879456436
SN,7,0.7959000000000014,0.42857142857142855,0.09574646994845065,0.1668305664337019,0.23210861511025765,0.29738666378681355,0.7019884772741855,-0.36726516186895264,5.712984345454465,0.4104285714285716,0.14285714285714285,0.2857142857142857,0.06666666666666667,4.999291991559981,3.666079168467224,0.03169858061033928,0.017913622841374727,0.0011928732554078786,0.04906793311460159,0.002279123676433768,-0.0001244551263239998,-41.93027765515695,3.127614820285814,0.1890725603116812,-0.00939990893280839,0.0729292840450477,-5.4,0.5558075866100911,0.2129787072209428,0.7394169805479357
CV?,7,1.3078000000000003,0.2857142857142857,0.31679504099851913,0.5489292153099337,0.7373665381215425,0.9258038609331516,0.9771748605338086,-1.5211543352142831,2.120213076883863,0.9559836734693873,0.2857142857142857,0.2857142857142857,0.06666666666666667,0.9954291181038513,0.8452104171213316,-0.0002877393353786027,-0.0004166206077744437,3.723609254194119e-06,-0.003652806591339063,3.474561959961714e-06,5.64620790582807e-09,10.772151773592077,0.061639548037349945,-1.4913509833828757e-05,-9.97316792496438e-08,0.7754054020247053,-5.4,1.1278606406652834,2.595929631436561,0.9019461941420982
AGN?,34,0.838750000000001,0.3235294117647059,0.09871846073872431,0.29798478094059416,0.45975248855341994,0.5838383434413705,0.78090487900292,-0.40260974498780344,7.599007694189776,0.33693944636678225,0.17647058823529413,0.5,0.5,5.987851095713062,2.7814550299589467,-0.00011524845271775798,-0.00011154799516405188,1.6514174624864855e-08,-0.0003986715779140489,1.414587437394485e-07,2.7021324963249393e-10,-0.0003699563834861179,5.143416849773208e-07,1.931735979458522e-10,-2.0892353541673866e-13,0.27196170029745265,-3.2933467741935485,0.4250100838585621,-0.09090659762299236,0.7907752168884202
Ast?,6,0.9886999999999997,0.3333333333333333,0.1423494970733955,0.2589939427567499,0.37563838844010417,0.544501126857506,0.8178004507430024,-1.019975124823767,4.713300856967812,0.6327555555555554,0.0,0.3333333333333333,0.06666666666666667,1.9885201809145112,1.5461067972185265,-0.00040992632979995977,0.021019441019151056,1.56775522269051e-05,109.13684061992745,-0.09917765647928,-9.961987090389515e-05,-12716645.596069211,31216.41405337212,-14.533554740386817,-0.021893927150732132,0.8374513874054885,-6.25,0.7701869296908811,0.5207346087691272,0.9068525465269599
CV,9,1.4718499999999999,0.2222222222222222,0.25568071451942154,0.41462971404896976,0.5571729453985087,0.7462563100236008,0.9148745909602195,2.5086612303443223,2.3602820926548116,0.7209407407407412,0.2222222222222222,0.4444444444444444,0.13333333333333333,1.579882936040372,1.3937147862852568,0.00042428213060060764,0.00042202825954313104,4.563856871596935e-07,7.586592213450225e-06,5.127104267942391e-07,2.8071113930569325e-10,-0.00045745752282956147,-2.230862614333653e-06,6.929225265984824e-10,1.3533554933862667e-12,1.7443356698214127,-4.571428571428571,0.9834503797571301,0.27134470422911716,0.9112541161885498
Ast?,5,0.3686000000000007,0.2,0.3112550624879458,0.5446963593539056,0.7781376562198649,0.8613360351374154,0.9445344140549662,-1.1929912185333729,2.342978626666814,0.2702160000000006,0.2,0.4,0.06666666666666667,0.7720707822566266,0.22994282419936574,-2.802034852857676,-9.092283606976478,-1444.0654040234924,-51.68497425651851,-709.6379821029503,137780.85889170662,-50.41455222588112,-2306.9075692408915,149372.00599808764,4094072.8343338417,0.9271972737141242,-8.0,0.3244001572132796,-0.12360362097242711,0.9580397153459255
CV,12,0.91845,0.6666666666666666,0.13429689111279663,0.5303258198209809,0.9614479407627918,0.9918700597454068,0.9961968496923266,-1.8798033117253894,0.285690488096521,0.7124361111111107,0.16666666666666666,0.6666666666666666,0.26666666666666666,17.5728517905546,17.507204658931645,0.08219195840007792,0.0820325108841258,-0.001995483937083412,0.08303180595923176,-0.0019874309343019016,-8.544297415038217e-06,0.499318029153887,0.11047837399826455,-0.0033890115742714554,-0.0008484394192767315,-0.28303303445072975,-4.033333333333333,0.7972832767174619,11.14293829951385,0.9226327486995594
SN,25,1.3358000000000008,0.36,0.1629149438518671,0.3059254390201906,0.5029673264627923,0.7434855722666021,0.8985832429058906,-1.4393255427319827,3.5731087348891304,0.8017471999999995,0.08,0.64,0.5333333333333333,8.15587805975786,5.738540961196645,0.00047582604205381,-0.0005505188457660131,1.0300401625419648e-06,0.00012844492860590158,1.5938747335496651e-06,-6.684193637476962e-10,-0.00016615039193381608,1.794264312734707e-06,-3.0771194590923837e-10,-2.1919127519478332e-13,0.3172114491164108,-3.4150197628458496,0.9057219269179697,2.9885042701849525,0.8349766228977418
HPM,99,0.04459999999999997,0.31313131313131315,0.18565495968066822,0.26206679428428625,0.40346422584234015,0.5383734333190626,0.8107455561341019,-0.23758734018523509,0.2941424824538244,0.015517845117845328,0.9797979797979798,0.46464646464646464,0.36666666666666664,0.10833853112045823,0.06527083561826778,8.15281062866258e-06,8.0507855555683e-06,-5.816130666325139e-09,-3.211004238155318e-05,1.3675838859898538e-08,1.9817319189171255e-10,8.680664713303482e-06,3.486302811806504e-07,-6.312189968496447e-11,-1.2418941713049849e-12,0.32174939050357393,-3.0940721649484537,0.01927549229396247,0.11683665883502704,0.8093582970635481
HPM,23,0.022499999999999964,0.34782608695652173,0.13984294440643108,0.33641849092839243,0.5004756792762117,0.5991134509287317,0.8279580401343029,-1.0038512285386352,0.24086087033066578,0.011500567107750593,1.0,0.34782608695652173,0.26666666666666666,0.06340818809969642,0.06118655129035499,-0.0004898791297405233,-0.0005016244518159777,-7.016076713007753e-06,-0.0007438622571331617,-7.3177559283815e-06,4.415171922038387e-07,-0.0006495990937056256,2.269601967374425e-05,2.663567358335616e-07,-4.282787677856972e-08,-0.24031754137492528,-3.4571428571428573,0.013780634576392609,0.03592788074011094,0.8530552105638627
SN,6,1.0975000000000001,0.16666666666666666,0.022542089920248663,0.05597697168357162,0.08941185344689455,0.25975147885203587,0.7039005915408143,3.4074148310191017,1.098902927728044,0.44526666666666753,0.3333333333333333,0.6666666666666666,0.13333333333333333,4.538626701842661,3.4742590855684568,0.0004073621505967283,0.004144858147253682,2.177779475615208e-06,0.794470862758331,-0.0005896940426706292,-4.654085367940421e-07,1614.5521243814019,-3.05220914637988,0.001056496979851595,1.3258095446869498e-06,1.3875106915671531,-6.25,0.7211737737882599,0.03455760922890896,0.6877113304414075
HPM,24,0.1493500000000001,0.375,0.2433813226478967,0.3246307844693167,0.4309029898378584,0.5854954447014659,0.8430966477398909,-0.24145420403418916,1.642373875500908,0.05903333333333327,0.5,0.5,0.4,0.43491777905093154,0.2824072466538515,-0.0007476108136415518,-0.0008812548174910135,8.600477954645455e-05,0.00021513991241062683,0.0001048956070424199,-2.7387061279049433e-06,0.000332002576375677,0.0005509862652531855,1.7745496662599788e-07,-8.825241060440366e-07,-0.15449086373838253,-3.435064935064935,0.07217533150780026,-0.028742621627773735,0.8309345180844259
HPM,39,0.0807500000000001,0.3076923076923077,0.1651601150291919,0.28471813526437495,0.39691571100113876,0.48555738633038936,0.75661952027648,0.007688289453381181,0.42166618334993256,0.03297514792899419,0.6923076923076923,0.48717948717948717,0.5,0.24767076798149656,0.1916719938349114,6.588296478375826e-05,-3.7032431478601235e-05,2.2917623327343386e-06,0.0002610561028856766,3.531387825115017e-06,-1.8966308256605218e-08,-0.0011054446795518537,3.499797790993753e-05,7.468868252080002e-08,-1.10942827032596e-09,-0.5575924463551089,-3.2522522522522523,0.04163611452079398,0.38083109452764424,0.802417052162322
Unknown,15,1.0683499999999988,0.4666666666666667,0.10384032184803262,0.25936852563883345,0.30614259525219745,0.3138005894577367,0.5293043041708241,-1.0945663896034747,13.564939686899754,0.5997973333333327,0.06666666666666667,0.4,0.2,28.860701078165107,16.013813046060562,-0.0009709166469233049,-0.0008528240801314034,2.8934890696458564e-07,-0.0018005201156994079,1.4044429452838372e-06,3.598823758245743e-09,-0.007525217934540461,-2.547331003367641e-05,5.2252483607006245e-08,1.0164329926813953e-10,-0.4747068366181348,-3.769230769230769,0.6920585836060826,-0.24605976018423684,0.7574478461989449
SN,14,0.93215,0.42857142857142855,0.06876839159168613,0.12801442839468843,0.28590364550179886,0.35546755541777697,0.7992873093137602,-0.40485986327001955,15.392867481553898,0.42077142857142774,0.0,0.5,0.23333333333333334,4.367705959154606,4.3135019872274345,0.01958380750548518,0.026190698433303603,-0.0008714862428183421,0.055729100640378254,0.00037676297700523436,-0.0001213618586133442,0.05551007054414779,0.0004003010906329503,-0.00012018575734296613,-7.274184474367778e-08,0.3187113904836333,-3.840909090909091,0.5459734200349091,0.5071466999324088,0.7580663036631213
AGN,52,1.0465999999999998,0.40384615384615385,0.097282078987901,0.151405296018187,0.23184205536067032,0.4369289760069488,0.7832485310324647,-0.6917877097383194,12.445472470726106,0.42439615384615376,0.057692307692307696,0.5,0.4666666666666667,9.270047552692166,5.919844063307214,-0.00023257919522910584,-0.0004435485377317267,-2.526732129261611e-07,-0.0004741106770277603,-9.06060508007976e-08,9.542472513445134e-11,-0.00042465199942638064,-8.188519924096534e-08,-2.8666355511552504e-11,-6.009331409135717e-14,-0.03476449744052132,-3.1848979591836737,0.5194688588735291,0.4060331894227806,0.7508551390324573
SN/AGN,21,0.9936500000000024,0.23809523809523808,0.13947777345893894,0.23263617382289842,0.3486902254289238,0.5623647673593631,0.7620434063561905,3.198333077705913,9.447748996125325,0.28607029478458135,0.14285714285714285,0.38095238095238093,0.26666666666666666,3.5983285677000096,1.1173858184864067,-0.0008341837872918739,-0.0011065489374487338,-1.2869024570785122e-06,-0.0017204923551120738,1.434913574487662e-06,5.0613172958631225e-09,-0.00041647876109666873,1.4881723694455322e-06,-8.410189969566331e-09,-1.5334350177000457e-11,1.2821552282971174,-3.508771929824561,0.41224739717333686,0.7332200174758217,0.7484446545033224
SN,7,1.0950999999999986,0.14285714285714285,0.07280078054346889,0.13718948229161068,0.27988311476407113,0.42257674723653144,0.7593278265524405,6.696492965795196,0.8464765115497975,0.502179591836735,0.2857142857142857,0.42857142857142855,0.1,0.9907806564254843,0.37741231014232557,-0.005250629092526005,0.0008802500631401705,2.2796466849353392e-05,3.13873707770288,-0.020661039462446778,-9.441136695108138e-05,47.47846143263864,-0.7500546277319936,0.002523308995812267,1.603892384582373e-05,2.5696897942817816,-5.4,0.7804091249985172,1.308231217707701,0.9017257984772081
SN/Ast?,7,0.8494499999999992,0.2857142857142857,0.21349173884385259,0.3786197449978269,0.5838213673204756,0.7890229896431245,0.9193527871005132,-1.043998756075804,1.5784128228791805,0.5927551020408147,0.2857142857142857,0.42857142857142855,0.1,0.965318330124464,0.6081394060317731,0.0004780181661047236,0.0020453913336254213,1.8463514784910326e-06,0.005201754526849967,-1.0456193966191464e-06,-4.078200131696044e-09,-15.82731517594359,0.040456564118423306,-6.481435481855104e-06,-3.51814885181138e-08,1.025538291125514,-5.4,0.7278138216931705,1.4487150354443419,0.9293878799622881
SN?,10,0.7798999999999996,0.1,0.23726629730614146,0.5467361228895502,0.7103148169990581,0.7791513641941147,0.8284400576257431,0.6592846020115051,2.151331333112446,0.36813,0.2,0.5,0.16666666666666666,2.4607278294578707,2.1206507992294314,0.00011364961058729879,-0.014159742604807443,1.6273845176227945e-05,0.24798900323780237,0.0009632856076050328,-1.2415029727802582e-06,0.537815912596341,0.003428791696291105,4.325698196165936e-06,-8.460404768642646e-09,0.8779183157973197,-4.339285714285714,0.4824050793218865,0.6961839922398164,0.8367265248354018
SN,5,0.8768999999999991,0.2,0.19244581403842548,0.3367801745672449,0.48111453509606394,0.67569658443504,0.8702786337740159,4.344917040467136,1.2373977908226959,0.5142080000000007,0.2,0.2,0.03333333333333333,0.9730784537592472,0.48792365125751,-0.0021685307446281115,-5.719729800475071,-0.012859803626737217,-57113.54886368655,110.08335854015294,0.37143870159044406,-6653975183.1379385,36734433.99137229,-27540.28850593878,-185.831389847114,2.0607136494041183,-8.0,0.7305898486839243,1.375064150286201,0.9145691564143451
CV,10,1.5981000000000005,0.2,0.3065777069706452,0.75613854467504,0.8416461785428245,0.894464865677523,0.9370642108146888,-0.5135611039753347,2.2314630127729815,0.8800100000000004,0.2,0.7,0.23333333333333334,13.556928423325669,12.699849114911785,0.0007742399514710018,-0.0004075134762843227,1.6990811601465518e-06,-6.519585685293443,-0.004446940778454781,6.144291411912348e-06,-6.490263424641145,-0.004871434311702259,5.823952239847386e-06,4.140899864312816e-10,0.7552950949593547,-4.339285714285714,1.1637412876389477,3.0352361740079044,0.7735982892773576
SN,7,0.6366999999999994,0.42857142857142855,0.5087126239137698,0.8514202174133146,0.8835128154265942,0.9156054134398738,0.965359110427245,-2.6949823261974255,1.3293689017558774,0.5601346938775501,0.14285714285714285,0.5714285714285714,0.13333333333333333,0.9224467504241406,0.4109433976238913,0.16375803691714236,0.6280668958173469,-0.4653883506115708,0.6923158054074688,-0.4708429559836913,-0.004544283335308322,302.08812508590165,-289.98245135657004,-25.235783474612745,12.645255970479873,0.371738958905968,-5.4,0.6149287326109226,3.6158580172143644,0.9720545746655006
SN?,7,0.3896499999999996,0.5714285714285714,0.07414696978038474,0.1639728377385976,0.5275238306801993,0.8910748236218009,0.9706297335970387,-1.2126588219957197,2.509576547514803,0.23914285714285757,0.2857142857142857,0.2857142857142857,0.06666666666666667,1.9268468623787651,1.878111115031232,-0.009763248551724484,0.027607693178615274,-0.003152312260281683,10.039268021132711,0.9769167437929525,-0.07473931511391757,7.696687890940285,0.09533632544417717,-0.11350415654588437,0.00454352771087779,-0.5942888569395836,-5.4,0.31109300860032185,-0.15710945083977665,0.7999306745735925
SN?,5,0.7171500000000002,0.2,0.19294180519571488,0.3376481590925011,0.4823545129892873,0.6764715706183043,0.8705886282473219,0.665023793507439,4.629565603452062,0.3912240000000004,0.2,0.4,0.06666666666666667,3.264813065450328,2.9314036184061476,0.036260455983072044,-17.7855008493625,1.0288747430326326,-8844.845385371102,-435.76932358644956,37.82542282465496,-128375561.47447066,-18190554.149991345,-350008.7835201306,60625.9808705558,0.7983825126410348,-8.0,0.5512904606466543,-1.287062768766164,0.8045543739622193
SN,9,0.2906500000000012,0.1111111111111111,0.1582488526200582,0.26443726555687963,0.36437656522958933,0.3818352154701548,0.5956495437536882,7.438810243061155,0.9572414013159175,0.10270123456789983,0.4444444444444444,0.4444444444444444,0.13333333333333333,0.6790037195789316,0.20928530391738878,0.018074324916875495,0.009155061853135738,0.0013698493318375447,1.900627077449329,0.2612926469533164,-0.02060071430649214,2.2007130555964824,0.5166086929684072,-0.01052533035921764,-0.0015236040575595938,2.641010017953493,-4.571428571428571,0.17905063607197233,0.23161334366892872,0.6633276824464627
Unknown,8,0.9482499999999998,0.5,0.041548617453286016,0.05214017145486114,0.12295614982570674,0.2600189950027497,0.6331785769654138,0.7285685521682366,18.803129373275766,0.4699624999999994,0.0,0.5,0.13333333333333333,21.53231473097825,15.621945031030597,-1.6697230970898948e-05,-7.099189105403847e-05,-3.4581898829220365e-07,-0.0009082896941855821,-5.935921160235763e-07,7.646978374353722e-10,0.0007902221266246678,-2.850510890827993e-06,-8.192461558172756e-10,2.023906574786268e-12,-1.161003323775102,-4.9,0.6387849895364969,-1.1491059997727053,0.6388789745870859
SN?,15,2.3094,0.4,0.0014069688111230034,0.0028929377092002514,0.38745553945258865,0.8557898264823716,0.963311697991958,-1.0827341785114357,5.148668234281192,1.3250311111111122,0.2,0.4,0.2,420.69650342858233,410.01928144422476,0.00040217070115172824,0.0010299555271871708,-1.3205214246633436e-06,-0.00011283524534354478,-2.057389120903441e-06,7.468018181917876e-10,-0.004309282443437751,3.6432857381228694e-06,4.579237496461763e-09,-3.2041218217633228e-12,-0.5149153935879477,-3.769230769230769,1.6954196251188365,7.867161049836551,0.6131352361847345
SN?,9,0.8197499999999991,0.4444444444444444,0.3927978305765172,0.5188011320314383,0.5605068977476256,0.7069577767385227,0.8697277973771917,-2.013984187381875,2.7331157642281645,0.5631407407407407,0.1111111111111111,0.4444444444444444,0.13333333333333333,9.949644014667433,8.785371388228967,-0.00039361314924466834,0.05507033709339854,3.067197088038266e-05,-10.433644189214396,0.016268549279946132,1.047488408866132e-05,-1079.4610392032976,3.8105274712634807,-0.003504607922206912,-2.7151232068217314e-06,-0.08283750482431378,-4.571428571428571,0.6302026340789124,1.896709628158212,0.9000741700201649
Blazar?,97,1.9345999999999997,0.30927835051546393,0.09687991031400746,0.16709871544048413,0.2859036388965803,0.4559788135126818,0.7123850528155102,-0.4935332520254896,14.809993317950987,0.6838404293761293,0.030927835051546393,0.4845360824742268,0.4666666666666667,203.36193210844564,14.359406179807054,-0.0003148574843833827,-0.0001289939367156576,3.5383646685005097e-07,-0.00022736210160306304,4.771959363743926e-07,1.35152039567153e-10,-0.00038842726550205085,3.36291196071726e-07,3.443738693377766e-10,1.2895526065573338e-13,-0.015443052443896607,-3.096080627099664,0.824499173358322,1.2549481654539505,0.6945819526839719
